"ID";"cf_name";"cf_place_name";"cf_custom_place_name";"cf_custom_x_coordinate";"cf_custom_y_coordinate";"cf_custom_region_vague";"cf_excavation_name";"cf_excavation";"cf_excavation_start";"cf_excavation_end";"cf_single_find";"cf_hoard";"cf_start_year";"cf_end_year";"cf_vague";"cf_num_coins_found";"cf_id_relevant_coins";"cf_publication_ref";"cf_user";"cf_comment";"cf_date_entered";"Region";"Tag_ID";"Dataset_IDs"
15099;"CASTILLO DE LOS TEMPLARIOS (CHRE-17756)";;;42,54394748;-6,59349939;;;0;;1927;0;1;364;375;0;401;"CHRE-17756";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 422; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 83";"CHRE";;"10/23/2022";"Spain";;4
15100;"SANTA CECÍLIA (CHRE-17758)";;;41,04471862;-8,27711881;;;0;1940;1950;0;1;330;378;0;2000;"CHRE-17758";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 422-423; Bouza Brey, F. - 1955 - Los tesorillos de monedas romanas de Tremoedo y Sarandón. Su significado para la historia de Galicia: 387; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 60; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 39 = no. 40; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 53 = no. 92; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 257";"CHRE";;"10/23/2022";"Portugal";;4
15101;"CERCA-BOMBARRAL (CHRE-17768)";;;39,26765083;-9,16027205;;;0;1950;1950;0;1;383;395;0;3;"CHRE-17768";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 429; no. 302; 605; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 104; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 27; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 429; 459-460; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 182";"CHRE";"//  Discovery comment: While opening a well.";"10/23/2022";"Portugal";;4
15102;"QUINTA DO BAIRRO (CHRE-17776)";;;41,15242462;-8,31966199;;;0;1930;1930;0;1;260;395;0;35;"CHRE-17776";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 437-439; no. 310; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 255; Pinto, J.M.S.M. - 2007 - Tesouros Monetários Baixo-Imperiais Entre Douro, Ave e Tâmega: no. 26";"CHRE";"//  Discovery comment: In the vineyard, the dolium was placed on a slab and covered by another one.";"10/23/2022";"Portugal";;4
15103;"BOCA DO RIO (CHRE-17783)";;;37,06622653;-8,80881334;;;0;1935;1935;0;1;379;402;0;288;"CHRE-17783";"//  Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 37; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 452-453; no. 320";"CHRE";;"10/23/2022";"Portugal";;4
15104;"BOUÇAS DOS CHÃOS (CHRE-17784)";;;41,3708;-8,5074;;;0;1938;1938;0;1;270;383;0;1209;"CHRE-17784";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 453-454; no. 321; Barbosa, J. P. - 2013 - Um duplo antoninianus do tesouro de Montalegre: 245-252; Pinto, J.M.S.M. - 2007 - Tesouros Monetários Baixo-Imperiais Entre Douro, Ave e Tâmega: no. 2";"CHRE";;"10/23/2022";"Portugal";;4
15105;"CHÃIRA (CHRE-17811)";;;41,89793253;-7,03771953;;;0;1934;1934;0;1;260;423;0;9372;"CHRE-17811";"//  Barbosa, J.P. - 2004 - O tesouro monetário tardirromano de Chaira (Vinhais, Bragança): 7-175; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no.  342; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 41; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 44; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 227; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 96; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 48";"CHRE";"//  Discovery comment: While planting a vineyard.";"10/23/2022";"Portugal";;4
15106;"CONIMBRIGA 1930 2 (CHRE-17817)";;;40,09905709;-8,49386957;;;0;1930;1930;0;1;355;403;0;10;"CHRE-17817";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 351; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 86; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 31; 179; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 61; Bost, J-P., Campo, M., Colls, D., Guerrero, V., and Mayet, F. - 1992 - L&#039;épave Cabrera III (Majorque). Échanges commerciaux et circuits monétaires au milieu du IIIe siècle après Jésus-Christ: no. 58; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 443";"CHRE";"//  Archaeology site comment: The house of solidi.";"10/23/2022";"Portugal";;4
15107;"LA ALCUDIA 1947 2 (CHRE-17833)";;;38,2384;-0,6952;;;0;1947;1947;0;1;402;406;0;3;"CHRE-17833";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 369; Ramos Folqués, A. - 1949 - Un tesorillo bizantino en La Alcudia; Mateu y Llopis, F. - 1951 - Hallazgos monetarios (VI).  Descripción de los hallazgos: no. 354; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 97; Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 72; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 3; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 292-293; 344-345; Abascal Palazón, J. M. and Alberola Belda, A. - 2007 - Monedas Antiguas de los Museos de Elche: 233";"CHRE";"//  Archaeology site comment: Sector 4D";"10/23/2022";"Spain";;4
15108;"SAN MIGUEL DE SARANDÓN (CHRE-17848)";;;42,76489912;-8,4585024;;;0;1940;1950;0;1;268;392;0;2000;"CHRE-17848";"//  Bouza Brey, F. - 1955 - Los tesorillos de monedas romanas de Tremoedo y Sarandón. Su significado para la historia de Galicia; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 84; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 69; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 270-271; 328-329; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 161; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 147; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 388";"CHRE";;"10/23/2022";"Spain";;4
15109;"SEADUR (CHRE-17859)";;;42,37533769;-7,1613952;;;0;1950;1950;0;1;394;402;0;5;"CHRE-17859";"//  Vega Avelaira, T. - 1993 - Hallazgo de un depósito de solidi de Honorio y Arcadio en la villa romana de Seadur (Ayuntamiento de Larouco, Provincia de Ourense): 313-234; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 398; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 80";"CHRE";;"10/23/2022";"Spain";;4
15110;"VILLANUEVA DE CÓRDOBA (CHRE-17860)";;;38,32257451;-4,62832854;;;0;1929;1929;0;1;268;395;0;1300;"CHRE-17860";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 399; García y Bellido, A. - 1957 - Restos de un tesorillo monetario descubierto en Villanueva de Córdoba: 114-115; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 62; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 202; Gil Fernández, R. - 2001 - Depósitos, conjuntos y realidades monetarias de la Bética en el bajo imperio: 380-427";"CHRE";"Find spot comment: On the area xalledd Dehesa de Navaluenga.";"10/23/2022";"Spain";;4
15111;"MONTE CRASTO (CHRE-17866)";;;41,14172937;-8,5366638;;;0;1934;1934;0;1;270;458;0;412;"CHRE-17866";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 408; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 58; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 58; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 142; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 168; Pinto, J.M.S.M. - 2007 - Tesouros Monetários Baixo-Imperiais Entre Douro, Ave e Tâmega: no. 17";"CHRE";;"10/23/2022";"Portugal";;4
15112;"BUDENS (CHRE-17876)";;;37,08687622;-8,83084104;;;0;1938;1938;0;1;383;423;0;1000;"CHRE-17876";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 608; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 15; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 118";"CHRE";;"10/23/2022";"Portugal";;4
15113;"HERDADE DA TORRE (CHRE-17890)";;;38,02036243;-7,47712244;;;0;1942;1942;0;1;294;423;0;200;"CHRE-17890";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 611; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 127; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 19; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 94; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 190";"CHRE";;"10/23/2022";"Portugal";;4
15114;"ERMITA DE SAN VICENTE (CHRE-17921)";;;41,99040815;-3,61619015;;;0;1946;1946;0;1;388;423;0;50;"CHRE-17921";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 621; Mateu y Llopis, F. - 1946 - Hallazgos monetarios (IV): no. 201; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 90; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 110; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 142";"CHRE";;"10/23/2022";"Spain";;4
15115;"BRIGANTIUM (CHRE-17932)";;;43,37080746;-8,39765121;;;0;1927;1927;0;1;300;500;0;1000;"CHRE-17932";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 627";"CHRE";"Find spot comment: Found in the oldest part of the city.";"10/23/2022";"Spain";;4
15116;"PALENCIA 1950 (CHRE-17953)";;;42,0123;-4,5379;;;0;1950;1950;0;1;300;400;0;400;"CHRE-17953";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 630; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 150";"CHRE";;"10/23/2022";"Spain";;4
15117;"CASTELO BRANCO (CHRE-17996)";;;39,81958382;-7,49623527;;;0;;1937;0;1;395;455;0;4;"CHRE-17996";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: nos. 41b-d";"CHRE";;"10/23/2022";"Portugal";;4
15118;"ESTELLA (CHRE-18011)";;;42,67172754;-2,03101632;;;0;1948;1948;0;1;395;408;0;1;"CHRE-18011";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 75";"CHRE";;"10/23/2022";"Spain";;4
15119;"LUGO 1946 4 (CHRE-18032)";;;43,01157533;-7,55837977;;;0;1946;1946;0;1;375;392;0;1;"CHRE-18032";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 101a";"CHRE";;"10/23/2022";"Spain";;4
15120;"LUGO 1943 (CHRE-18035)";;;43,01056226;-7,55837977;;;0;1943;1943;0;1;395;408;0;1;"CHRE-18035";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 102";"CHRE";"//  Discovery comment: Police station";"10/23/2022";"Spain";;4
15121;"PEÑA DE LARA (CHRE-18052)";;;42,1314;-3,4735;;;0;1946;1946;0;1;395;423;0;1;"CHRE-18052";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 128";"CHRE";"Find spot comment: Peña Lara is a 10.3 kilometer lightly trafficked loop trail located near Mambrillas de Lara, Burgos, Spain that features a great forest setting and is rated as moderate. (https://www.alltrails.com/)";"10/23/2022";"Spain";;4
15122;"CASTRO DE CALVARIO (CHRE-18058)";;;41,9385;-8,8379;;;0;1939;1939;0;1;394;395;0;1;"CHRE-18058";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 136";"CHRE";;"10/23/2022";"Spain";;4
15123;"SANTA  POLA 1929 (CHRE-18066)";;;38,191661;-0,5582049;;;0;1929;1929;0;1;394;395;0;1;"CHRE-18066";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 148; Ramos Folqués, A. - 1959 - Hallazgos monetarios en Elche: 135; 144, no. 49";"CHRE";;"10/23/2022";"Spain";;4
15190;"BARCELONA 1909 (CHRE-4515)";;;41,3850639;2,1734035;;;0;1909;1909;0;1;393;423;0;2;"CHRE-4515";"//  Bost, J-P., Campo, M., Colls, D., Guerrero, V., and Mayet, F. - 1992 - L&#039;épave Cabrera III (Majorque). Échanges commerciaux et circuits monétaires au milieu du IIIe siècle après Jésus-Christ: 41, no.17; Bland, R. - 1997 - Changing patterns of hoards of precious metal coins in the late Empire: table 5, no. 389; Hobbs, R. - 2006 - Late Roman precious metal deposits, c. AD 200-700 : changes over time and space: no. 1473; Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: 147; no. 17";"CHRE";;"10/23/2022";"Spain";;4
15192;"ROMANOS (CHRE-4529)";;;41,1232;-1,2746;;;0;1905;1910;0;1;393;423;0;1000;"CHRE-4529";"//  Bost, J-P., Campo, M., Colls, D., Guerrero, V., and Mayet, F. - 1992 - L&#039;épave Cabrera III (Majorque). Échanges commerciaux et circuits monétaires au milieu du IIIe siècle après Jésus-Christ: 68; no. 214; Bland, R. - 1997 - Changing patterns of hoards of precious metal coins in the late Empire: table 4, no. 128; RIC: X, cviii; Hobbs, R. - 2006 - Late Roman precious metal deposits, c. AD 200-700 : changes over time and space: no. 1619; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 607; Burillo Mozota, F. - 1977 - Hallazgos pertenecientes a época romana imperial en ""El campo Romanos"" (Zaragoza, Teruel): 121-122";"CHRE";"//  Discovery comment: Found while planting a vineyard near the church. Sold in Zaragoza.//  Archaeology site comment: Found in a ‘cratère’";"10/23/2022";"Spain";;4
15225;"LUGO 1935 (CHRE-6944)";;;43,01178402;-7,56258265;;;0;1923;1923;0;1;335;392;0;1000;"CHRE-6944";"//   - 1979 - Coin Hoards: volume V: 59, no. 188; Arias Vilas, F. y Fariña, Busto, F. - 1974 - Monedas de un tesorillo del siglo IV d.C. hallado en Lugo: 1-11; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 436-437; no. 309; Vázquez Seijas, M. - 1953 - Hallazgo de denarios romanos en Bares: 225-232; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 88; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 71; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 157; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 120";"CHRE";;"10/23/2022";"Spain";;4
15404;"VILARINHO DE COTAS (CHRE-17667)";;;41,21191122;-7,52768076;;;0;1901;1901;0;1;324;337;0;93;"CHRE-17667";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 353-354; no. 253; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 39; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 45; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 418-419; 450-452; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 104";"CHRE";;"10/23/2022";"Portugal";;4
15407;"CITÂNIA DE SANFINS 1925 (CHRE-17698)";;;41,3236;-8,3872;;;0;1925;1925;0;1;337;361;0;15;"CHRE-17698";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 384; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 51; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 60; Pinto, J.M.S.M. - 2007 - Tesouros Monetários Baixo-Imperiais Entre Douro, Ave e Tâmega: no. 11";"CHRE";"Find spot comment: Near Citânia de Sanfins";"10/23/2022";"Portugal";;4
15408;"LA ALCUDIA 1917 (CHRE-17725)";;;38,2391;-0,6956;;;0;1917;1917;0;1;307;337;0;72;"CHRE-17725";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 390; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 86";"CHRE";;"10/23/2022";"Spain";;4
15409;"QUINTA DO CRAVINHO (CHRE-17737)";;;41,54751129;-8,42039055;;;0;1913;1913;0;1;307;361;0;0;"CHRE-17737";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 391; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 109";"CHRE";"Find spot comment: Unknown findspot. Crosshair placed on the district capital.";"10/23/2022";"Portugal";;4
15413;"CASTRO DE OSSELA (CHRE-17799)";;;40,82802598;-8,4160724;;;0;1920;1921;0;1;260;408;0;130;"CHRE-17799";"//  Silva, A.M.S.P. and Pinto, J.M.S.M. - 1995 - O tesouro numismático do Castro de Ossela (Oliveira de Azeméis): 53-76; Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 469-471; no. 331";"CHRE";;"10/23/2022";"Portugal";;4
15414;"CUEVA DE SANTIMAMIÑE (CHRE-17824)";;;43,34648751;-2,63661981;;;0;1918;1925;0;1;330;402;0;96;"CHRE-17824";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: no. 357; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 57; San Vicente González de Aspuru, J.I. - 1999 - Circulación monetaria en Hispania durante el siglo IV d.C.: 283-284; 339-340; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 138; Sienes Hernando, M. - 2000 - As imitações de moedas de bronze do século IV d.C. na Península Ibérica. O caso do AE2 Reparatio Reipub: no. 11";"CHRE";;"10/23/2022";"Spain";;4
15415;"BRAGA 1907 (CHRE-17893)";;;41,55087126;-8,42341793;;;0;1907;1907;0;1;306;408;0;3000;"CHRE-17893";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 612; Bouza Brey, F. - 1955 - Los tesorillos de monedas romanas de Tremoedo y Sarandón. Su significado para la historia de Galicia: 387; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 15; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 67; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 221; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 100; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 6";"CHRE";;"10/23/2022";"Portugal";;4
15416;"MONTE DO CASTELO (CHRE-17899)";;;41,65239951;-8,47011096;;;0;1903;1903;0;1;294;402;0;100;"CHRE-17899";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 613-614; Bouza Brey, F. - 1955 - Los tesorillos de monedas romanas de Tremoedo y Sarandón. Su significado para la historia de Galicia: 386; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 8; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 70; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 218; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 21";"CHRE";;"10/23/2022";"Portugal";;4
15417;"MONTE DE SANTO OVÍDIO (CHRE-17900)";;;41,7801;-8,6058;;;0;1907;1907;0;1;268;423;0;16500;"CHRE-17900";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 614; Bouza Brey, F. - 1955 - Los tesorillos de monedas romanas de Tremoedo y Sarandón. Su significado para la historia de Galicia: 386; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 6; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 75; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 165; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 165; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 86";"CHRE";;"10/23/2022";"Portugal";;4
15418;"MONTE DO CRASTO - ABOIM DAS CHOÇAS (CHRE-17901)";;;41,92453334;-8,45610172;;;0;1907;1907;0;1;306;408;0;1000;"CHRE-17901";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 614; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 77; no. 78; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 216; no. 217; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 163; no. 164; Vila Franco, M.I. - 2016 - Moneda Antigua y Vías Romanas en el Noroeste de Hispania: no. 89; no. 90";"CHRE";;"10/23/2022";"Portugal";;4
15419;"PORTIMÃO 1908 (CHRE-17905)";;;37,12912699;-8,53168787;;;0;1908;1908;0;1;364;423;0;800;"CHRE-17905";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 615; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 134; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 14; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 123; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 191";"CHRE";;"10/23/2022";"Portugal";;4
15420;"SISMARIA (CHRE-17909)";;;37,08211939;-8,29815271;;;0;1921;1921;0;1;270;423;0;70000;"CHRE-17909";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 616; Bouza Brey, F. - 1955 - Los tesorillos de monedas romanas de Tremoedo y Sarandón. Su significado para la historia de Galicia: 387-388; de Castro Hipólito, M. - 1961 - Dos tesouros de monedas romanas en Portugal: no. 136; Pereira, I., Bost, J.-P. abnd Hiernard, J. - 1974 - Fouilles de Conimbriga, III. Les monnaies: no. 9; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 122; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 193";"CHRE";;"10/23/2022";"Portugal";;4
15421;"CASTRO DE SOULECÍN (CHRE-17917)";;;42,39218881;-6,97832359;;;0;1902;1902;0;1;300;500;0;1000;"CHRE-17917";"//  Martínez Chico, D. - 2020 - Los tesoros imperiales de Hispania: 619; Abad Varela, M.E. - 1989 - Circulación monetaria en la Hispania romana del siglo IV d.C.: no. 146; Cepeda Ocampo, J. J. - 1996 - Del Antoninianus al Nummus Centenionalis. Tesoros y depósitos monetarios en la Hispania tardorromana (260-423 d.C.): no. 244";"CHRE";;"10/23/2022";"Spain";;4
15422;"ELCHE (CHRE-18008)";;;38,26687235;-0,71102251;;;0;1915;1915;0;1;306;337;0;1;"CHRE-18008";"//  Bost, J.-P., Campo, M., Gurt E. and Josep M. - 1983 - Hallazgos de aurei y solidi en la Península Ibérica: introducción a su circulación en la época imperial: no. 69";"CHRE";"Find spot comment: On the rural area Hoya.";"10/23/2022";"Spain";;4
